timestamp,camera,cls_name,confidence,zones,source
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.62,,yolo
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.56,,yolo
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.54,,yolo
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.50,,yolo
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.45,,yolo
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.45,,yolo
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.43,,yolo
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.39,,yolo
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.37,,yolo
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.36,,yolo
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T19:54:35.940246,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.84,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.76,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.76,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.73,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.69,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.67,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.65,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.60,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.60,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.59,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.59,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.55,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.53,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.49,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.41,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.35,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.31,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T19:54:36.111696,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.90,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.82,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.78,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.75,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.71,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.70,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.67,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.67,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.64,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.62,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.62,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.61,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.52,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.45,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.44,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.43,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.36,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.36,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.36,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.35,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.32,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:36.281580,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.81,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.79,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.77,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.73,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.72,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.72,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.72,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.69,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.68,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.56,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.53,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.52,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.51,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.50,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.49,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.49,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.46,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.46,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.45,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.38,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T19:54:36.482926,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.86,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.75,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.75,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.69,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.65,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.62,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.57,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.54,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.48,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.46,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.46,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.40,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.40,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.39,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.37,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.34,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.34,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.31,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T19:54:36.666597,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.86,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.75,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.75,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.68,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.64,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.62,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.53,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.50,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.49,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.45,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.44,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.37,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.37,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.34,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T19:54:36.836032,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.88,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.77,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.77,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.62,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.61,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.56,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.56,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.54,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.51,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.48,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.47,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.44,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.41,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.36,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.35,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.32,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:37.010181,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.85,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.80,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.77,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.71,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.70,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.62,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.59,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.57,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.53,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.47,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.46,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.40,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.40,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.39,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.36,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.36,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.36,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.35,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.34,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.34,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.31,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T19:54:37.185993,TeraWatchCam,zebra,0.25,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.83,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.81,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.80,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.78,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.72,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.63,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.63,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.63,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.62,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.59,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.58,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.55,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.53,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.50,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.46,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.45,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.39,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.34,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.25,,yolo
2025-11-27T19:54:37.360220,TeraWatchCam,zebra,0.25,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.83,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.80,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.78,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.77,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.75,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.73,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.68,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.65,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.60,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.59,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.54,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.54,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.53,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.51,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.50,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.37,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.32,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.31,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T19:54:37.535387,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.84,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.81,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.79,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.78,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.70,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.69,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.61,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.61,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.59,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.58,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.56,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.50,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.48,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.47,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.42,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.40,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.25,,yolo
2025-11-27T19:54:37.713646,TeraWatchCam,zebra,0.25,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.79,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.78,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.76,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.67,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.65,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.62,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.56,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.53,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.51,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.48,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.48,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.47,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.44,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.42,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.41,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.41,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.38,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.37,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.32,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T19:54:37.881318,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.81,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.79,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.77,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.77,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.69,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.67,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.67,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.66,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.65,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.50,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.49,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.47,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.43,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.43,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.40,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.39,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.38,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.37,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.36,,yolo
2025-11-27T19:54:38.050986,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.82,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.82,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.80,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.75,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.72,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.67,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.63,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.61,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.57,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.54,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.51,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.49,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.43,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.40,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.39,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.38,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.37,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.35,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.34,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.31,,yolo
2025-11-27T19:54:38.233388,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.85,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.81,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.80,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.80,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.76,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.64,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.63,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.59,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.59,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.56,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.54,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.52,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.50,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.41,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.39,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.38,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.32,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T19:54:38.428841,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.84,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.83,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.79,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.77,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.76,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.60,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.60,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.52,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.52,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.51,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.49,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.45,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.44,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.34,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T19:54:38.628071,TeraWatchCam,zebra,0.25,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.88,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.86,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.82,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.70,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.69,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.64,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.60,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.60,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.56,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.53,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.51,,yolo
2025-11-27T19:54:38.808144,TeraWatchCam,zebra,0.41,,yolo
